Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
AROV,MEMA10,Mesadenia maxima Harper,,Asteraceae
ARPL4,,Arnoglossum plantagineum Raf.,groovestem Indian plantain,Asteraceae
ARPL4,CAPA54,Cacalia paniculata Raf.,,Asteraceae
ARPL4,CAPL,Cacalia plantaginea (Raf.) Shinners,,Asteraceae
ARPL4,CAPT2,Cacalia pteranthes Raf.,,Asteraceae
ARPL4,CATU10,Cacalia tuberosa Nutt.,,Asteraceae
ARPL4,METU3,Mesadenia tuberosa (Nutt.) Britton,,Asteraceae
ARRE6,,Arnoglossum reniforme (Hook.) H. Rob.,great Indian plantain,Asteraceae
ARRE6,ARMU3,Arnoglossum muehlenbergii (Sch. Bip.) H. Rob.,,Asteraceae
ARRE6,CAMU23,Cacalia muehlenbergii (Sch. Bip.) Fernald,,Asteraceae
ARRE6,CARE12,"Cacalia reniformis (Willd.) Raspail, nom. illeg.",,Asteraceae
ARRE6,MERE5,Mesadenia reniformis (Hook.) Raf.,,Asteraceae
ARRE6,SEMU6,Senecio muehlenbergii Sch. Bip.,,Asteraceae
ARSU5,,Arnoglossum sulcatum (Fernald) H. Rob.,Georgia Indian plantain,Asteraceae
ARSU5,CASU30,Cacalia sulcata Fernald,,Asteraceae
ARSU5,MESU9,Mesadenia sulcata (Fernald) Harper,,Asteraceae
ARTEM,,Artemisia L.,sagebrush,Asteraceae
ARVU,,Artemisia vulgaris L.,common wormwood,Asteraceae
ARVU,ARSE18,Artemisia selengensis Turcz. ex Besser,,Asteraceae
ARVU,ARTIA,Artemisia tilesii Ledeb. var. aleutica (Hultén) S.L. Welsh,,Asteraceae
ARVU,ARUN2,Artemisia unalaskensis Rydb.,,Asteraceae
ARVU,ARUNA,Artemisia unalaskensis Rydb. var. aleutica Hultén,,Asteraceae
ARVU,ARVUC2,Artemisia vulgaris L. var. coarctata Forselles ex Besser,,Asteraceae
ARVU,ARVUG,Artemisia vulgaris L. var. glabra Ledeb.,,Asteraceae
ARVU,ARVUK,Artemisia vulgaris L. var. kamtschatica Besser,,Asteraceae
ARVU,ARVUL,Artemisia vulgaris L. var. latiloba Ledeb.,,Asteraceae
ARVU,ARVUS,Artemisia vulgaris L. var. selengensis (Turcz. ex Besser) Maxim.,,Asteraceae
ARVU,ARVUV,Artemisia vulgaris L. var. vulgaris,,Asteraceae
ASIN9,,Astranthium integrifolium (Michx.) Nutt.,entireleaf western daisy,Asteraceae
ASINI2,,Astranthium integrifolium (Michx.) Nutt. ssp. integrifolium,entireleaf western daisy,Asteraceae
ASINI2,BEIN4,Bellis integrifolia Michx.,,Asteraceae
ASTA,,Aster tataricus L. f.,Tatarian aster,Asteraceae
ASTER,,Aster L.,aster,Asteraceae
ASTRA2,,Astranthium Nutt.,western daisy,Asteraceae
BAAN,,Baccharis angustifolia Michx.,saltwater false willow,Asteraceae
BAAN3,,Balduina angustifolia (Pursh) B.L. Rob.,coastal plain honeycombhead,Asteraceae
BAAN3,ACAN5,Actinospermum angustifolium (Pursh) Torr. & A. Gray,,Asteraceae
BAAT,,Balduina atropurpurea Harper,purpledisk honeycombhead,Asteraceae
BAAT,ENAT,Endorima atropurpurea (Harper) Small,,Asteraceae
BACCH,,Baccharis L.,baccharis,Asteraceae
BAGL,,Baccharis glomeruliflora Pers.,silverling,Asteraceae
BAHA,,Baccharis halimifolia L.,eastern baccharis,Asteraceae
BAHA,BAHAA,Baccharis halimifolia L. var. angustior DC.,,Asteraceae
BALDU,,Balduina Nutt.,honeycombhead,Asteraceae
BAUN,,Balduina uniflora Nutt.,oneflower honeycombhead,Asteraceae
BAUN,ENUN,Endorima uniflora (Nutt.) Raf.,,Asteraceae
BEPU2,,Berlandiera pumila (Michx.) Nutt.,soft greeneyes,Asteraceae
BEPUP3,,Berlandiera pumila (Michx.) Nutt. var. pumila,soft greeneyes,Asteraceae
BEPUP3,BEDE3,Berlandiera dealbata (Torr. & A. Gray) Small,,Asteraceae
BEPUP3,BETO,Berlandiera tomentosa (Pursh) Nutt.,,Asteraceae
BEPUP3,BETOD,Berlandiera tomentosa (Pursh) Nutt. var. dealbata Torr. & A. Gray,,Asteraceae
BERLA,,Berlandiera DC.,greeneyes,Asteraceae
BIAL,,Bidens alba (L.) DC.,romerillo,Asteraceae
BIALR,,Bidens alba (L.) DC. var. radiata (Sch. Bip.) Ballard ex T.E. Melchert,romerillo,Asteraceae
BIALR,BIPIR,Bidens pilosa L. var. radiata Sch. Bip.,,Asteraceae
BIAR,,Bidens aristosa (Michx.) Britton,bearded beggarticks,Asteraceae
BIAR,BIARF,Bidens aristosa (Michx.) Britton var. fritcheyi Fernald,,Asteraceae
BIAR,BIARM,Bidens aristosa (Michx.) Britton var. mutica (A. Gray) Gattinger,,Asteraceae
BIAR,BIARR,Bidens aristosa (Michx.) Britton var. retrorsa (Sherff) Wunderlin,,Asteraceae
BIAR,BIIN2,Bidens involucrata (Nutt.) Britton,,Asteraceae
BIAR,BIPO,Bidens polylepis S.F. Blake,,Asteraceae
BIAR,BIPOR,Bidens polylepis S.F. Blake var. retrorsa Sherff,,Asteraceae
BIBI7,,Bidens bipinnata L.,Spanish needles,Asteraceae
BIBI7,BIBIB,Bidens bipinnata L. var. biternatoides Sherff,,Asteraceae
BICE,,Bidens cernua L.,nodding beggartick,Asteraceae
BICE,BICEC,Bidens cernua L. var. cernua,,Asteraceae
BICE,BICED,Bidens cernua L. var. dentata (Nutt.) B. Boivin,,Asteraceae
BICE,BICEE,Bidens cernua L. var. elliptica Wiegand,,Asteraceae
BICE,BICEI,Bidens cernua L. var. integra Wiegand,,Asteraceae
BICE,BICEM,Bidens cernua L. var. minima (Huds.) Pursh,,Asteraceae
BICE,BICEO,Bidens cernua L. var. oligodonta Fernald & H. St. John,,Asteraceae
BICE,BICER,Bidens cernua L. var. radiata DC.,,Asteraceae
BICE,BIGL,Bidens glaucescens Greene,,Asteraceae
BICO,,Bidens coronata (L.) Britton,crowned beggarticks,Asteraceae
BICO,BICOB,Bidens coronata (L.) Britton var. brachyodonta Fernald,,Asteraceae
BICO,BICOT,Bidens coronata (L.) Britton var. tenuiloba (A. Gray) Sherff,,Asteraceae
BICO,BICOT2,Bidens coronata (L.) Britton var. trichosperma (Michx.) Fernald,,Asteraceae
BICO,BITR2,Bidens trichosperma (Michx.) Britton,,Asteraceae
BICO5,,Bidens connata Muhl. ex Willd.,purplestem beggarticks,Asteraceae
BICO5,BICOA,Bidens connata Muhl. ex Willd. var. ambiversa Fassett,,Asteraceae
BICO5,BICOA2,Bidens connata Muhl. ex Willd. var. anomala Farw.,,Asteraceae
BICO5,BICOF,Bidens connata Muhl. ex Willd. var. fallax (Warnst.) Sherff,,Asteraceae
BICO5,BICOG,Bidens connata Muhl. ex Willd. var. gracilipes Fernald,,Asteraceae
BICO5,BICOI,Bidens connata Muhl. ex Willd. var. inundata Fernald,,Asteraceae
BICO5,BICOP,Bidens connata Muhl. ex Willd. var. petiolata (Nutt.) Farw.,,Asteraceae
BICO5,BICOP2,Bidens connata Muhl. ex Willd. var. pinnata S. Watson,,Asteraceae
BICO5,BICOS,Bidens connata Muhl. ex Willd. var. submutica Fassett,,Asteraceae
BIDEN,,Bidens L.,beggarticks,Asteraceae
BIDI,,Bidens discoidea (Torr. & A. Gray) Britton,small beggarticks,Asteraceae
BIFR,,Bidens frondosa L.,devil's beggartick,Asteraceae
BIFR,BIFRA,Bidens frondosa L. var. anomala Porter ex Fernald,,Asteraceae
BIFR,BIFRC,Bidens frondosa L. var. caudata Sherff,,Asteraceae
BIFR,BIFRP,Bidens frondosa L. var. pallida Wiegand,,Asteraceae
BIFR,BIFRS,Bidens frondosa L. var. stenodonta Fernald & H. St. John,,Asteraceae
BIGEL,,Bigelowia DC.,rayless goldenrod,Asteraceae
BILA,,"Bidens laevis (L.) Britton, Sterns & Poggenb.",smooth beggartick,Asteraceae
BILA,BIEL,Bidens elegans Greene,,Asteraceae
BILA,BINA2,Bidens nashii Small,,Asteraceae
BILA,HELA19,Helianthus laevis L.,,Asteraceae
BIMI,,Bidens mitis (Michx.) Sherff,smallfruit beggarticks,Asteraceae
BIMI,BIMIL2,Bidens mitis (Michx.) Sherff var. leptophylla (Nutt.) Small,,Asteraceae
BINU,,Bigelowia nudata (Michx.) DC.,pineland rayless goldenrod,Asteraceae
BINU2,,Bigelowia nuttallii L.C. Anderson,Nuttall's rayless goldenrod,Asteraceae
BINUN,,Bigelowia nudata (Michx.) DC. ssp. nudata,pineland rayless goldenrod,Asteraceae
BINUN,BIVI3,Bigelowia virgata (Nutt.) DC.,,Asteraceae
BINUN,CHNU6,Chondrophora nudata (Michx.) Britton,,Asteraceae
BINUN,CHVI18,Chondrophora virgata (Nutt.) Greene,,Asteraceae
BINUN,CHNU7,Chrysocoma nudata Michx.,,Asteraceae
BIPI,,Bidens pilosa L.,hairy beggarticks,Asteraceae
BIPI,BIOD,Bidens odorata Cav.,,Asteraceae
BIPI,BIPIB,Bidens pilosa L. var. bimucronata (Turcz.) Sch. Bip.,,Asteraceae
BIPI,BIPIM,Bidens pilosa L. var. minor (Blume) Sherff,,Asteraceae
BIPI,BIPIP2,Bidens pilosa L. var. pilosa,,Asteraceae
BITR,,Bidens tripartita L.,threelobe beggarticks,Asteraceae
BITR,BIAC,Bidens acuta (Wiegand) Britton,,Asteraceae
BITR,BICO3,Bidens comosa (A. Gray) Wiegand,,Asteraceae
BIVU,,Bidens vulgata Greene,big devils beggartick,Asteraceae
BIVU,BIFRP2,Bidens frondosa L. var. puberula Wiegand,,Asteraceae
BIVU,BIPU2,Bidens puberula (Wiegand) Rydb.,,Asteraceae
BIVU,BIVUP,Bidens vulgata Greene var. puberula (Wiegand) Greene,,Asteraceae
BIVU,BIVUS,Bidens vulgata Greene var. schizantha Lunell,,Asteraceae
BOAS,,Boltonia asteroides (L.) L'Hér.,white doll's daisy,Asteraceae
BOASA,,Boltonia asteroides (L.) L'Hér. var. asteroides,white doll's daisy,Asteraceae
BOASA,BOASG,Boltonia asteroides (L.) L'Hér. var. glastifolia (Hill) Fernald,,Asteraceae
BOCA2,,Boltonia caroliniana (Walter) Fernald,Carolina doll's daisy,Asteraceae
BOCA2,BORA3,Boltonia ravenelii Fernald & Grisc.,,Asteraceae
BODI,,Boltonia diffusa Elliott,smallhead doll's daisy,Asteraceae
BODID,,Boltonia diffusa Elliott var. diffusa,smallhead doll's daisy,Asteraceae
BOFR,,Borrichia frutescens (L.) DC.,bushy seaside tansy,Asteraceae
BOLTO,,Boltonia L'Hér.,doll's daisy,Asteraceae
BORRI,,Borrichia Adans.,seaside tansy,Asteraceae
BRCO8,,Brickellia cordifolia Elliott,Flyr's brickellbush,Asteraceae
BRCO8,COCO21,Coleosanthus cordifolius (Elliott) Kuntze,,Asteraceae
BREU,,Brickellia eupatorioides (L.) Shinners,false boneset,Asteraceae
BREUE,,Brickellia eupatorioides (L.) Shinners var. eupatorioides,false boneset,Asteraceae
BREUE,BRRO3,"Brickellia rosemarinifolia (Vent.) W.A. Weber, orth. var.",,Asteraceae
BREUE,BRRO9,Brickellia rosmarinifolia (Vent.) W.A. Weber,,Asteraceae
BREUE,KUEU,Kuhnia eupatorioides L.,,Asteraceae
BREUE,KUEUA,Kuhnia eupatorioides L. var. angustifolia Raf.,,Asteraceae
BREUE,KUEUG2,Kuhnia eupatorioides L. var. gracilis Torr. & A. Gray,,Asteraceae
BREUE,KUEUP,Kuhnia eupatorioides L. var. pyramidalis Raf.,,Asteraceae
BREUE,KUGL,Kuhnia glutinosa Elliott,,Asteraceae
BREUE,KURO,"Kuhnia rosemarinifolia Vent., orth. var.",,Asteraceae
BREUE,KURO2,Kuhnia rosmarinifolia Vent.,,Asteraceae
BRICK,,Brickellia Elliott,brickellbush,Asteraceae
CABE4,,Carphephorus bellidifolius (Michx.) Torr. & A. Gray,sandywoods chaffhead,Asteraceae
CACO37,,Carphephorus corymbosus (Nutt.) Torr. & A. Gray,coastal plain chaffhead,Asteraceae
CALYP2,,Calyptocarpus Less.,calyptocarpus,Asteraceae
CANU4,,Carduus nutans L.,nodding plumeless thistle,Asteraceae
CANU4,CAMA29,Carduus macrocephalus Desf.,,Asteraceae
CANU4,CAMA30,Carduus macrolepis Peterm.,,Asteraceae
CANU4,CANUL,Carduus nutans L. ssp. leiophyllus (Petrovic) Stojanov & Stef.,,Asteraceae
CANU4,CANUM,Carduus nutans L. ssp. macrocephalus (Desf.) Nyman,,Asteraceae
CANU4,CANUM2,Carduus nutans L. ssp. macrolepis (Peterm.) Kazmi,,Asteraceae
CANU4,CANUN,Carduus nutans L. ssp. nutans,,Asteraceae
CANU4,CANUL2,Carduus nutans L. var. leiophyllus (Petrovic) Arènes,,Asteraceae
CANU4,CANUM3,Carduus nutans L. var. macrocephalus (Desf.) B. Boivin,,Asteraceae
CANU4,CANUV,Carduus nutans L. var. vestitus (H.M. Hallier) B. Boivin,,Asteraceae
CAOD3,,Carphephorus odoratissimus (J.F. Gmel.) Herb.,vanillaleaf,Asteraceae
CAOD3,TROD,Trilisa odoratissima (J.F. Gmel.) Cass.,,Asteraceae
CAPA53,,Carphephorus paniculatus (J.F. Gmel.) Herb.,hairy chaffhead,Asteraceae
CAPA53,TRPA7,Trilisa paniculata (J.F. Gmel.) Cass.,,Asteraceae
CAPS5,,Carphephorus pseudoliatris Cass.,bristleleaf chaffhead,Asteraceae
CARDU,,Carduus L.,plumeless thistle,Asteraceae
CARPH,,Carphephorus Cass.,chaffhead,Asteraceae
CATO5,,Carphephorus tomentosus (Michx.) Torr. & A. Gray,woolly chaffhead,Asteraceae
CATO5,CATOW,Carphephorus tomentosus (Michx.) Torr. & A. Gray var. walteri (Elliott) Fernald,,Asteraceae
CAVI2,,Calyptocarpus vialis Less.,straggler daisy,Asteraceae
CAVI2,SYVI,Synedrella vialis (Less.) A. Gray,,Asteraceae
CAVI2,SYGR3,Synedrellopsis grisebachii auct. non Hieron. & Kuntze,,Asteraceae
CECY2,,Centaurea cyanus L.,garden cornflower,Asteraceae
CECY2,LECY,Leucacantha cyanus (L.) Nieuwl. & Lunell,,Asteraceae
CEME2,,Centaurea melitensis L.,Maltese star-thistle,Asteraceae
CENTA,,Centaurea L.,knapweed,Asteraceae
CEST8,,Centaurea stoebe L.,spotted knapweed,Asteraceae
CESTM,,Centaurea stoebe L. ssp. micranthos (Gugler) Hayek,spotted knapweed,Asteraceae
CESTM,ACMA9,Acosta maculosa auct. non (Lam.) Holub,,Asteraceae
CESTM,CEBI2,Centaurea biebersteinii DC.,,Asteraceae
CESTM,CEMA4,Centaurea maculosa auct. non Lam.,,Asteraceae
CHAPT,,Chaptalia Vent.,sunbonnetts,Asteraceae
CHGO,,Chrysopsis gossypina (Michx.) Elliott,cottony goldenaster,Asteraceae
CHGOG,,Chrysopsis gossypina (Michx.) Elliott ssp. gossypina,cottony goldenaster,Asteraceae
CHGOG,CHAR11,Chrysopsis arenicola Alexander ex Small,,Asteraceae
CHGOG,CHDE12,Chrysopsis decumbens Chapm.,,Asteraceae
CHGOG,CHLO,Chrysopsis longii Fernald,,Asteraceae
CHGOG,CHPI6,"Chrysopsis pilosa (Walter) Britton, non Nutt.",,Asteraceae
CHGOG,CHTR6,Chrysopsis trichophylla (Nutt.) Elliott,,Asteraceae
CHGOG,HEGO,Heterotheca gossypina (Michx.) Shinners,,Asteraceae
CHGOG,HETR4,Heterotheca trichophylla (Nutt.) Shinners,,Asteraceae
CHGOG,INGO,Inula gossypina Michx.,,Asteraceae
CHJU,,Chondrilla juncea L.,rush skeletonweed,Asteraceae
CHMA14,,Chrysopsis mariana (L.) Elliott,Maryland goldenaster,Asteraceae
CHMA14,CHMAM3,Chrysopsis mariana (L.) Elliott var. macradenia Fernald,,Asteraceae
CHMA14,HEMA10,Heterotheca mariana (L.) Shinners,,Asteraceae
CHMA14,HEMAM2,Heterotheca mariana (L.) Shinners var. macradenia (Fernald) V.L. Harms,,Asteraceae
CHMA14,INMA,Inula mariana L.,,Asteraceae
CHOND,,Chondrilla L.,chondrilla,Asteraceae
CHPA18,,Chrysoma pauciflosculosa (Michx.) Greene,woody goldenrod,Asteraceae
CHPA18,CHSO2,Chrysoma solidaginoides Nutt.,,Asteraceae
CHPA18,SOPA5,Solidago pauciflosculosa Michx.,,Asteraceae
CHPI8,,Chrysopsis pilosa Nutt.,soft goldenaster,Asteraceae
CHPI8,BRPI10,Bradburia pilosa (Nutt.) Semple,,Asteraceae
CHPI8,CHNU5,Chrysopsis nuttallii Britton,,Asteraceae
CHPI8,HEPI5,Heterotheca pilosa (Nutt.) Shinners,,Asteraceae
CHRYS11,,Chrysoma Nutt.,chrysoma,Asteraceae
CHRYS4,,Chrysogonum L.,chrysogonum,Asteraceae
CHRYS7,,Chrysopsis (Nutt.) Elliott,goldenaster,Asteraceae
CHTO,,Chaptalia tomentosa Vent.,woolly sunbonnets,Asteraceae
CHVI5,,Chrysogonum virginianum L.,green and gold,Asteraceae
CHVIA,,Chrysogonum virginianum L. var. australe (Alexander ex Small) H.E. Ahles,green and gold,Asteraceae
CHVIA,CHAU4,Chrysogonum australe Alexander ex Small,,Asteraceae
CHVIB2,,Chrysogonum virginianum L. var. brevistolon G.L. Nesom,green and gold,Asteraceae
CIAL2,,Cirsium altissimum (L.) Hill,tall thistle,Asteraceae
CIAL2,CAAL22,Carduus altissimus L.,,Asteraceae
CIAL2,CIALB,Cirsium altissimum (L.) Hill var. biltmoreanum Petr.,,Asteraceae
CICA7,,Cirsium carolinianum (Walter) Fernald & B.G. Schub.,soft thistle,Asteraceae
CICA7,CACA47,Carduus carolinianus Walter,,Asteraceae
CICA7,CIFL2,Cirsium flaccidum Small,,Asteraceae
CICHO,,Cichorium L.,chicory,Asteraceae
CIDI,,Cirsium discolor (Muhl. ex Willd.) Spreng.,field thistle,Asteraceae
CIDI,CADI25,Carduus discolor (Muhl. ex Willd.) Nutt.,,Asteraceae
CIHO2,,Cirsium horridulum Michx.,yellow thistle,Asteraceae
CIHOH,,Cirsium horridulum Michx. var. horridulum,yellow thistle,Asteraceae
CIHOH,CAPI13,Carduus pinetorum Small,,Asteraceae
CIHOH,CASM,Carduus smallii (Britton) H.E. Ahles,,Asteraceae
CIHOH,CASP16,Carduus spinosissimus Walter,,Asteraceae
CIHOH,CIHOE,Cirsium horridulum Michx. var. elliottii Torr. & A. Gray,,Asteraceae
CIHOH,CISM,Cirsium smallii Britton,,Asteraceae
CIHOH,CISP4,Cirsium spinosissimum auct. non (L.) Scop.,,Asteraceae
CIHOV,,Cirsium horridulum Michx. var. vittatum (Small) R.W. Long,yellow thistle,Asteraceae
CIHOV,CIVI7,Cirsium vittatum Small,,Asteraceae
CIIN,,Cichorium intybus L.,chicory,Asteraceae
CIIN,CIINF,Cichorium intybus L. var. foliosum Hegi,,Asteraceae
CIIN,CIINS2,Cichorium intybus L. var. sativum (Bisch.) Janch.,,Asteraceae
CILE2,,Cirsium lecontei Torr. & A. Gray,Le Conte's thistle,Asteraceae
CILE2,CALE29,Carduus lecontei (Torr. & A. Gray) Pollard,,Asteraceae
CIMU,,Cirsium muticum Michx.,swamp thistle,Asteraceae
CIMU,CAMU16,Carduus muticus (Michx.) Pers.,,Asteraceae
CIMU,CIBI2,Cirsium bigelovii DC.,,Asteraceae
CIMU,CIMUM,Cirsium muticum Michx. var. monticola Fernald,,Asteraceae
CIMU,CIMUS,Cirsium muticum Michx. var. subpinnatifidum (Britton) Fernald,,Asteraceae
CINU,,Cirsium nuttallii DC.,Nuttall's thistle,Asteraceae
CINU,CANU16,Carduus nuttallii (DC.) Pollard,,Asteraceae
CIRE2,,Cirsium repandum Michx.,sandhill thistle,Asteraceae
CIRE2,CARE13,Carduus repandus (Michx.) Pers.,,Asteraceae
CIRSI,,Cirsium Mill.,thistle,Asteraceae
CIUN,,Cirsium undulatum (Nutt.) Spreng.,wavyleaf thistle,Asteraceae
CIUNU,,Cirsium undulatum (Nutt.) Spreng. var. undulatum,wavyleaf thistle,Asteraceae
CIUNU,CAHE13,Carduus helleri Small,,Asteraceae
CIUNU,CAUN9,Carduus undulatus Nutt.,,Asteraceae
CIUNU,CIHE5,Cirsium helleri (Small) Cory,,Asteraceae
CIUNU,CIME7,Cirsium megacephalum (A. Gray) Cockerell,,Asteraceae
CIUNU,CIOCH,Cirsium ochrocentrum A. Gray var. helleri (Small) Petr.,,Asteraceae
CIUNU,CIUNM,Cirsium undulatum (Nutt.) Spreng. var. megacephalum (A. Gray) Fernald,,Asteraceae
CIUNU,CNUNM,Cnicus undulatus A. Gray var. megacephalus A. Gray,,Asteraceae
CIVI,,Cirsium virginianum (L.) Michx.,Virginia thistle,Asteraceae
CIVI,CAVI10,Carduus virginianus L.,,Asteraceae
CIVI,CIRE4,Cirsium revolutum (Small) Petr.,,Asteraceae
CIVU,,Cirsium vulgare (Savi) Ten.,bull thistle,Asteraceae
CIVU,CALA58,Carduus lanceolatus L.,,Asteraceae
CIVU,CAVU4,Carduus vulgaris Savi,,Asteraceae
CIVU,CILA8,"Cirsium lanceolatum (L.) Scop., non Hill",,Asteraceae
CIVU,CILAH,Cirsium lanceolatum (L.) Scop. var. hypoleucum DC.,,Asteraceae
CNBE,,Cnicus benedictus L.,blessed thistle,Asteraceae
CNBE,CEBE5,Centaurea benedicta (L.) L.,,Asteraceae
CNBE,CIPU6,Cirsium pugnax Sommier & Levier,,Asteraceae
CNICU,,Cnicus L.,cnicus,Asteraceae
COAU,,Coreopsis auriculata L.,lobed tickseed,Asteraceae
COBA2,,Coreopsis basalis (A. Dietr.) S.F. Blake,goldenmane tickseed,Asteraceae
COBA2,CABA14,Calliopsis basalis A. Dietr.,,Asteraceae
COBA2,CODR3,Coreopsis drummondii (D. Don) Torr. & A. Gray,,Asteraceae
COBI2,,Cosmos bipinnatus Cav.,garden cosmos,Asteraceae
COBO,,Conyza bonariensis (L.) Cronquist,asthmaweed,Asteraceae
COBO,ERBO4,Erigeron bonariensis L.,,Asteraceae
COBO,ERCR11,Erigeron crispus Pourr.,,Asteraceae
COBO,ERLI2,Erigeron linifolius Willd.,,Asteraceae
COBO,LEBO3,Leptilon bonariense (L.) Small,,Asteraceae
COBO,LELI3,Leptilon linifolium (Willd.) Small,,Asteraceae
COCA5,,Conyza canadensis (L.) Cronquist,Canadian horseweed,Asteraceae
COCAC3,,Conyza canadensis (L.) Cronquist var. canadensis,Canadian horseweed,Asteraceae
COCAC3,ERCA20,Erigeron canadensis L.,,Asteraceae
COCAC3,LECA16,Leptilon canadense (L.) Britton,,Asteraceae
COCAP3,,Conyza canadensis (L.) Cronquist var. pusilla (Nutt.) Cronquist,Canadian horseweed,Asteraceae
COCAP3,COPA17,Conyza parva Cronquist,,Asteraceae
COCAP3,ERCAP2,"Erigeron canadensis L. var. pusillus (Nutt.) B. Boivin, non H.E. Ahles",,Asteraceae
COCAP3,ERPU12,Erigeron pusillus Nutt.,,Asteraceae
COCAP3,LEPU9,Leptilon pusillum (Nutt.) Britton,,Asteraceae
COCO13,,Conoclinium coelestinum (L.) DC.,blue mistflower,Asteraceae
COCO13,EUCO6,Eupatorium coelestinum L.,,Asteraceae
CODE3,,Coreopsis delphiniifolia Lam.,larkspurleaf tickseed,Asteraceae
CODE3,CODEC2,Coreopsis delphiniifolia Lam. var. chlooidea Sherff,,Asteraceae
CODE3,COMAL,Coreopsis major Walter var. linearis Small,,Asteraceae
COFA,,Coreopsis falcata Boynt.,sickle tickseed,Asteraceae
COFL,,Conyza floribunda Kunth,asthmaweed,Asteraceae
COFL,COBI3,Conyza bilboana Remy,,Asteraceae
COFL,COBOL,Conyza bonariensis (L.) Cronquist var. leiotheca (S.F. Blake) Cuatrec.,,Asteraceae
COFL,ERBI5,Erigeron bilboanus (Remy) Cabrera,,Asteraceae
COFL,ERFL15,Erigeron floribundus (Kunth) Sch. Bip.,,Asteraceae
COGL2,,Coreopsis gladiata Walter,coastal plain tickseed,Asteraceae
COGL2,COAN9,"Coreopsis angustifolia Aiton, non L.",,Asteraceae
COGL2,COHE11,Coreopsis helianthoides Beadle,,Asteraceae
COGL2,COLO7,Coreopsis longifolia Small,,Asteraceae
COGL2,COLOG2,Coreopsis longifolia Small var. godfreyi Sherff,,Asteraceae
COGR5,,Coreopsis grandiflora Hogg ex Sweet,largeflower tickseed,Asteraceae
COGRG,,Coreopsis grandiflora Hogg ex Sweet var. grandiflora,largeflower tickseed,Asteraceae
COGRG,COGRP2,Coreopsis grandiflora Hogg ex Sweet var. pilosa Sherff,,Asteraceae
COGRH,,Coreopsis grandiflora Hogg ex Sweet var. harveyana (A. Gray) Sherff,largeflower tickseed,Asteraceae
COGRH,COHE8,Coreopsis heterolepis Sherff,,Asteraceae
COGRS,,Coreopsis grandiflora Hogg ex Sweet var. saxicola (Alexander) E.B. Sm.,largeflower tickseed,Asteraceae
COGRS,COSA5,Coreopsis saxicola Alexander,,Asteraceae
COGRS,COSAD,Coreopsis saxicola Alexander var. duncanii Sherff,,Asteraceae
COIN4,,Coreopsis integrifolia Poir.,fringeleaf tickseed,Asteraceae
COLA5,,Coreopsis lanceolata L.,lanceleaf tickseed,Asteraceae
COLA5,COCR5,Coreopsis crassifolia Aiton,,Asteraceae
COLA5,COHE7,Coreopsis heterogyna Fernald,,Asteraceae
COLA5,COLAV,Coreopsis lanceolata L. var. villosa Michx.,,Asteraceae
COLA7,,Coreopsis latifolia Michx.,broadleaf tickseed,Asteraceae
COLA7,LELA15,Leiodon latifolius (Michx.) Shuttlw.,,Asteraceae
COLI5,,Coreopsis linifolia Nutt.,Texas tickseed,Asteraceae
COLI5,COGLL,Coreopsis gladiata Walter var. linifolia (Nutt.) Cronquist,,Asteraceae
COLI5,COON,Coreopsis oniscicarpa Fernald,,Asteraceae
COLI5,COONS,Coreopsis oniscicarpa Fernald var. simulans Fernald,,Asteraceae
COLI5,COSA7,Coreopsis saxicoloidea Sherff,,Asteraceae
COMA6,,Coreopsis major Walter,greater tickseed,Asteraceae
COMA6,COMAO2,Coreopsis major Walter var. oemleri (Elliott) Britton ex Small & Vail,,Asteraceae
COMA6,COMAR4,Coreopsis major Walter var. rigida (Nutt.) Boynt.,,Asteraceae
COMA6,COMAS,Coreopsis major Walter var. stellata (Nutt.) B.L. Rob.,,Asteraceae
CONOC4,,Conoclinium DC.,thoroughwort,Asteraceae
CONU5,,Coreopsis nudata Nutt.,Georgia tickseed,Asteraceae
CONYZ,,Conyza Less.,horseweed,Asteraceae
COPA5,,Coreopsis palustris Sorrie,swamp tickseed,Asteraceae
COPU2,,Coreopsis pubescens Elliott,star tickseed,Asteraceae
COPU9,,Coreopsis pulchra Boynt.,woodland tickseed,Asteraceae
COPUD,,Coreopsis pubescens Elliott var. debilis (Sherff) E.B. Sm.,star tickseed,Asteraceae
COPUD,COCO22,Coreopsis corninsularis Sherff,,Asteraceae
COPUD,CODE6,Coreopsis debilis Sherff,,Asteraceae
COPUP,,Coreopsis pubescens Elliott var. pubescens,star tickseed,Asteraceae
COPUR,,Coreopsis pubescens Elliott var. robusta A. Gray ex Eames,star tickseed,Asteraceae
COREO2,,Coreopsis L.,tickseed,Asteraceae
CORO,,Coreopsis rosea Nutt.,pink tickseed,Asteraceae
COSMO,,Cosmos Cav.,cosmos,Asteraceae
COSU5,,Cosmos sulphureus Cav.,sulphur cosmos,Asteraceae
COTI3,,Coreopsis tinctoria Nutt.,golden tickseed,Asteraceae
COTIA,,Coreopsis tinctoria Nutt. var. atkinsoniana (Douglas ex Lindl.) H.M. Parker ex E.B. Sm.,Atkinson's tickseed,Asteraceae
COTIA,COAT3,Coreopsis atkinsoniana Douglas ex Lindl.,,Asteraceae
COTIT,,Coreopsis tinctoria Nutt. var. tinctoria,golden tickseed,Asteraceae
