Symbol,Synonym Symbol,Scientific Name with Author,National Common Name,Family
EUPUP4,EUFA3,Eupatorium falcatum Michx.,,Asteraceae
EUPUP4,EUPUA,Eupatorium purpureum L. var. amoenum (Pursh) A. Gray,,Asteraceae
EUPUP4,EUPUP,Eupatorium purpureum L. var. purpureum,,Asteraceae
EUPUP4,EUTR7,Eupatorium trifoliatum L.,,Asteraceae
EURA10,,Eurybia radula (Aiton) G.L. Nesom,low rough aster,Asteraceae
EURA10,ASRA8,Aster radula Aiton,,Asteraceae
EURA10,ASRAS,Aster radula Aiton var. strictus (Pursh) A. Gray,,Asteraceae
EURA10,ASST17,"Aster strictus Pursh, non Poir.",,Asteraceae
EURO4,,Eupatorium rotundifolium L.,roundleaf thoroughwort,Asteraceae
EUROO,,Eupatorium rotundifolium L. var. ovatum (Bigelow) Torr.,roundleaf thoroughwort,Asteraceae
EUROO,EUPU11,Eupatorium pubescens Muhl. ex Willd.,,Asteraceae
EUROO,EUROO2,Eupatorium rotundifolium L. ssp. ovatum (Bigelow) J.D. Montgom. & Fairbrothers p.p.,,Asteraceae
EUROR,,Eupatorium rotundifolium L. var. rotundifolium,roundleaf thoroughwort,Asteraceae
EUROR,EUVE4,Eupatorium verbenifolium Reichard,,Asteraceae
EURYB,,Eurybia (Cass.) Cass.,aster,Asteraceae
EUSC5,,Eurybia schreberi (Nees) Nees,Schreber's aster,Asteraceae
EUSC5,ASCH11,Aster chasei G.N. Jones,,Asteraceae
EUSC5,ASCU12,Aster curvescens Burgess,,Asteraceae
EUSC5,ASGL11,Aster glomeratus (Bernh. ex Nees) Burgess,,Asteraceae
EUSC5,ASSC2,Aster schreberi Nees,,Asteraceae
EUSC5,EUGL9,Eurybia glomerata Bernh. ex Nees,,Asteraceae
EUSE2,,Eupatorium serotinum Michx.,lateflowering thoroughwort,Asteraceae
EUSE3,,Eupatorium sessilifolium L.,upland boneset,Asteraceae
EUSEB,,Eupatorium sessilifolium L. var. brittonianum Porter,upland boneset,Asteraceae
EUSES,,Eupatorium sessilifolium L. var. sessilifolium,upland boneset,Asteraceae
EUSP3,,Eurybia spectabilis (Aiton) G.L. Nesom,eastern showy aster,Asteraceae
EUSP3,ASCO26,Aster commixtus (Nees) Kuntze,,Asteraceae
EUSP3,ASSM,Aster smallii Alexander,,Asteraceae
EUSP3,ASSP11,Aster spectabilis Aiton,,Asteraceae
EUSP3,ASSPC,Aster spectabilis Aiton var. cinerascens S.F. Blake,,Asteraceae
EUSP3,ASSPS2,Aster spectabilis Aiton var. suffultus Fernald,,Asteraceae
EUSP3,EUCO20,Eurybia commixta Nees,,Asteraceae
EUTHA,,Euthamia Nutt. ex Cass.,goldentop,Asteraceae
EUTRO,,Eutrochium Raf.,joe pye weed,Asteraceae
EUTRO,EUPAT3,Eupatoriadelphus R.M. King & H. Rob.,,Asteraceae
GAAR,,Gaillardia aristata Pursh,blanketflower,Asteraceae
GAILL,,Gaillardia Foug.,blanketflower,Asteraceae
GALIN,,Galinsoga Ruiz & Pav.,gallant soldier,Asteraceae
GAMOC,,Gamochaeta Weddell,everlasting,Asteraceae
GAPA2,,Galinsoga parviflora Cav.,gallant soldier,Asteraceae
GAPA2,GAPAP4,Galinsoga parviflora Cav. var. parviflora,,Asteraceae
GAPA2,GAPAS,Galinsoga parviflora Cav. var. semicalva A. Gray,,Asteraceae
GAPA2,GASE5,Galinsoga semicalva (A. Gray) H. St. John & D. White,,Asteraceae
GAPA2,GASEP2,Galinsoga semicalva (A. Gray) H. St. John & D. White var. percalva S.F. Blake,,Asteraceae
GAPU,,Gaillardia pulchella Foug.,Indian blanket,Asteraceae
GAPU3,,Gamochaeta purpurea (L.) Cabrera,spoonleaf purple everlasting,Asteraceae
GAPU3,GNPU2,Gnaphalium purpureum L.,,Asteraceae
GAPUP2,,Gaillardia pulchella Foug. var. pulchella,Indian blanket,Asteraceae
GAPUP2,GADR2,Gaillardia drummondii (Hook.) DC.,,Asteraceae
GAPUP2,GANE3,Gaillardia neomexicana A. Nelson,,Asteraceae
GAPUP2,GAVI4,Gaillardia villosa Rydb.,,Asteraceae
GAQU,,Galinsoga quadriradiata Cav.,shaggy soldier,Asteraceae
GAQU,GAAR7,Galinsoga aristulata E.P. Bicknell,,Asteraceae
GAQU,GABI4,Galinsoga bicolorata H. St. John & D. White,,Asteraceae
GAQU,GACA10,Galinsoga caracasana (DC.) Sch. Bip.,,Asteraceae
GAQU,GACI4,Galinsoga ciliata (Raf.) S.F. Blake,,Asteraceae
GLEBI,,Glebionis Cass.,glebionis,Asteraceae
GLSE5,,Glebionis segetum (L.) Fourr.,corndaisy,Asteraceae
GLSE5,CHSE,Chrysanthemum segetum L.,,Asteraceae
GNAPH,,Gnaphalium L.,cudweed,Asteraceae
GNUL,,Gnaphalium uliginosum L.,marsh cudweed,Asteraceae
GNUL,FIUL2,Filaginella uliginosa (L.) Opiz,,Asteraceae
GRIND,,Grindelia Willd.,gumweed,Asteraceae
GRLA3,,Grindelia lanceolata Nutt.,narrowleaf gumweed,Asteraceae
GRLAL,,Grindelia lanceolata Nutt. var. lanceolata,narrowleaf gumweed,Asteraceae
GRLAL,GRLI3,Grindelia littoralis Steyerm.,,Asteraceae
GRLAL,GRTEL,Grindelia texana Scheele var. lanceolata (Nutt.) Shinners,,Asteraceae
GRSQ,,Grindelia squarrosa (Pursh) Dunal,curlycup gumweed,Asteraceae
GRSQS,,Grindelia squarrosa (Pursh) Dunal var. serrulata (Rydb.) Steyerm.,curlycup gumweed,Asteraceae
GRSQS,GRSE4,Grindelia serrulata Rydb.,,Asteraceae
GRSQS2,,Grindelia squarrosa (Pursh) Dunal var. squarrosa,curlycup gumweed,Asteraceae
GUAB,,Guizotia abyssinica (L. f.) Cass.,ramtilla,Asteraceae
GUIZO,,Guizotia Cass.,guizotia,Asteraceae
HASTE2,,Hasteola Raf.,false Indian plantain,Asteraceae
HASU3,,Hasteola suaveolens (L.) Pojark.,false Indian plantain,Asteraceae
HASU3,CASU,Cacalia suaveolens L.,,Asteraceae
HASU3,SESU,"Senecio suaveolens (L.) Elliott, nom. illeg.",,Asteraceae
HASU3,SYSU,Synosma suaveolens (L.) Raf. ex Britton,,Asteraceae
HEAM,,Helenium amarum (Raf.) H. Rock,sneezeweed,Asteraceae
HEAMA,,Helenium amarum (Raf.) H. Rock var. amarum,sneezeweed,Asteraceae
HEAMA,HETE14,Helenium tenuifolium Nutt.,,Asteraceae
HEAN3,,Helianthus annuus L.,common sunflower,Asteraceae
HEAN3,HEANJ,Helianthus annuus L. ssp. jaegeri (Heiser) Heiser,,Asteraceae
HEAN3,HEANL,Helianthus annuus L. ssp. lenticularis (Douglas ex Lindl.) Cockerell,,Asteraceae
HEAN3,HEANT,Helianthus annuus L. ssp. texanus Heiser,,Asteraceae
HEAN3,HEANL2,Helianthus annuus L. var. lenticularis (Douglas ex Lindl.) Steyerm.,,Asteraceae
HEAN3,HEANM,Helianthus annuus L. var. macrocarpus (DC.) Cockerell,,Asteraceae
HEAN3,HEANT2,Helianthus annuus L. var. texanus (Heiser) Shinners,,Asteraceae
HEAN3,HEAR14,Helianthus aridus Rydb.,,Asteraceae
HEAN3,HELE5,Helianthus lenticularis Douglas ex Lindl.,,Asteraceae
HEAU,,Helenium autumnale L.,common sneezeweed,Asteraceae
HEAUA,,Helenium autumnale L. var. autumnale,common sneezeweed,Asteraceae
HEAUA,HEAUC,Helenium autumnale L. var. canaliculatum (Lam.) Torr. & A. Gray,,Asteraceae
HEAUA,HEAUP,Helenium autumnale L. var. parviflorum (Nutt.) Fernald,,Asteraceae
HEAUA,HECA24,Helenium canaliculatum Lam.,,Asteraceae
HEAUA,HELA21,Helenium latifolium Mill.,,Asteraceae
HEAUA,HEPA15,Helenium parviflorum Nutt.,,Asteraceae
HEDE,,Helianthus decapetalus L.,thinleaf sunflower,Asteraceae
HEDE,HESC12,Helianthus scrophulariifolius Britton,,Asteraceae
HEDE,HETR8,Helianthus tracheliifolius Mill.,,Asteraceae
HEDE4,,Helianthus debilis Nutt.,cucumberleaf sunflower,Asteraceae
HEDEC2,,Helianthus debilis Nutt. ssp. cucumerifolius (Torr. & A. Gray) Heiser,cucumberleaf sunflower,Asteraceae
HEDEC2,HECU7,Helianthus cucumerifolius Torr. & A. Gray,,Asteraceae
HEDEC2,HEDEC3,Helianthus debilis Nutt. var. cucumerifolius (Torr. & A. Gray) A. Gray,,Asteraceae
HEDI2,,Helianthus divaricatus L.,woodland sunflower,Asteraceae
HEDI2,HEDIA,Helianthus divaricatus L. var. angustifolius Kuntze,,Asteraceae
HEDI5,,Helianthus ×divariserratus R.W. Long [divaricatus × grosseserratus],sunflower,Asteraceae
HEFL,,Helenium flexuosum Raf.,purplehead sneezeweed,Asteraceae
HEFL,HEFL9,Helenium floridanum Fernald,,Asteraceae
HEFL,HEGO2,Helenium godfreyi Fernald,,Asteraceae
HEFL,HENU3,Helenium nudiflorum Nutt.,,Asteraceae
HEGI,,Helianthus giganteus L.,giant sunflower,Asteraceae
HEGI,HEAL7,Helianthus alienus E.E. Watson,,Asteraceae
HEGI,HEBO6,Helianthus borealis E.E. Watson,,Asteraceae
HEGI,HEGIA,Helianthus giganteus L. ssp. alienus (E.E. Watson) R.W. Long,,Asteraceae
HEGI,HEGIS,Helianthus giganteus L. var. subtuberosus Britton,,Asteraceae
HEGI,HENUS,Helianthus nuttallii Torr. & A. Gray var. subtuberosus (Britton) B. Boivin,,Asteraceae
HEGI,HESU10,Helianthus subtuberosus (Britton) Britton,,Asteraceae
HEGI,HEVA,Helianthus validus E.E. Watson,,Asteraceae
HEGR4,,Helianthus grosseserratus M. Martens,sawtooth sunflower,Asteraceae
HEGR4,HEGRM,Helianthus grosseserratus M. Martens ssp. maximus R.W. Long,,Asteraceae
HEGR4,HEGRH,Helianthus grosseserratus M. Martens var. hypoleucus A. Gray,,Asteraceae
HEGR4,HEIN9,Helianthus instabilis E.E. Watson,,Asteraceae
HEHE5,,Heliopsis helianthoides (L.) Sweet,smooth oxeye,Asteraceae
HEHEH,,Heliopsis helianthoides (L.) Sweet var. helianthoides,smooth oxeye,Asteraceae
HEHEH,HEHES2,Heliopsis helianthoides (L.) Sweet var. solidaginoides (L.) Fernald,,Asteraceae
HEHEO,,Heliopsis helianthoides (L.) Sweet var. occidentalis (T.R. Fisher) Steyerm.,smooth oxeye,Asteraceae
HEHEO,HEHEO2,Heliopsis helianthoides (L.) Sweet ssp. occidentalis T.R. Fisher,,Asteraceae
HEHI2,,Helianthus hirsutus Raf.,hairy sunflower,Asteraceae
HEHI2,HEHIS,Helianthus hirsutus Raf. var. stenophyllus Torr. & A. Gray,,Asteraceae
HEHI2,HEHIT,Helianthus hirsutus Raf. var. trachyphyllus Torr. & A. Gray,,Asteraceae
HEHI2,HEST4,Helianthus stenophyllus (Torr. & A. Gray) E.E. Watson,,Asteraceae
HELA,,Helianthus ×laetiflorus Pers. (pro sp.) [pauciflorus × tuberosus],cheerful sunflower,Asteraceae
HELA,HESC13,Helianthus scaberrimus Elliott,,Asteraceae
HELEN,,Helenium L.,sneezeweed,Asteraceae
HELIA3,,Helianthus L.,sunflower,Asteraceae
HELIO2,,Heliopsis Pers.,heliopsis,Asteraceae
HELU4,,Helianthus ×luxurians E.E. Watson (pro sp.) [giganteus × grosseserratus],sunflower,Asteraceae
HEMA2,,Helianthus maximiliani Schrad.,Maximilian sunflower,Asteraceae
HEMA2,HEDA2,Helianthus dalyi Britton,,Asteraceae
HEMI3,,Helianthus microcephalus Torr. & A. Gray,small woodland sunflower,Asteraceae
HEMO2,,Helianthus mollis Lam.,ashy sunflower,Asteraceae
HEMO2,HEMOC,Helianthus mollis Lam. var. cordatus S. Watson,,Asteraceae
HEPA19,,Helianthus pauciflorus Nutt.,stiff sunflower,Asteraceae
HEPAP2,,Helianthus pauciflorus Nutt. ssp. pauciflorus,stiff sunflower,Asteraceae
HEPAP2,HELAR,Helianthus laetiflorus Pers. var. rigidus (Cass.) Fernald,,Asteraceae
HEPAP2,HERI2,Helianthus rigidus (Cass.) Desf.,,Asteraceae
HEPAS,,Helianthus pauciflorus Nutt. ssp. subrhomboideus (Rydb.) O. Spring & E. Schilling,stiff sunflower,Asteraceae
HEPAS,HELAS,Helianthus laetiflorus Pers. var. subrhomboideus (Rydb.) Fernald,,Asteraceae
HEPAS,HEPAS2,Helianthus pauciflorus Nutt. var. subrhomboideus (Rydb.) Cronquist,,Asteraceae
HEPAS,HERIL,Helianthus rigidus (Cass.) Desf. ssp. laetiflorus (Rydb.) Heiser,,Asteraceae
HEPAS,HERIS2,Helianthus rigidus (Cass.) Desf. ssp. subrhomboideus (Rydb.) Heiser,,Asteraceae
HEPAS,HERIS3,Helianthus rigidus (Cass.) Desf. var. subrhomboideus (Rydb.) Cronquist,,Asteraceae
HEPAS,HESU11,Helianthus subrhomboideus Rydb.,,Asteraceae
HEPE,,Helianthus petiolaris Nutt.,prairie sunflower,Asteraceae
HEPEP,,Helianthus petiolaris Nutt. ssp. petiolaris,prairie sunflower,Asteraceae
HEST,,Helianthus strumosus L.,paleleaf woodland sunflower,Asteraceae
HEST,HEMO8,Helianthus montanus E.E. Watson,,Asteraceae
HEST,HESA6,Helianthus saxicola Small,,Asteraceae
HESU3,,Heterotheca subaxillaris (Lam.) Britton & Rusby,camphorweed,Asteraceae
HESU3,CHSC6,Chrysopsis scabra (Pursh) Elliott,,Asteraceae
HESU3,HELA20,Heterotheca lamarckii Cass.,,Asteraceae
HESU3,HELA5,Heterotheca latifolia Buckley,,Asteraceae
HESU3,HELAA,Heterotheca latifolia Buckley var. arkansana Wagenkn.,,Asteraceae
HESU3,HELAM,Heterotheca latifolia Buckley var. macgregoris Wagenkn.,,Asteraceae
HESU3,HEPS,Heterotheca psammophila Wagenkn.,,Asteraceae
HESU3,HESC11,Heterotheca scabra (Pursh) DC.,,Asteraceae
HESU3,HESUL,Heterotheca subaxillaris (Lam.) Britton & Rusby var. latifolia (Buckley) Gandhi & R.D. Thomas,,Asteraceae
HESU3,HESUP,Heterotheca subaxillaris (Lam.) Britton & Rusby var. petiolaris Benke,,Asteraceae
HESU3,HESUP3,Heterotheca subaxillaris (Lam.) Britton & Rusby var. procumbens Wagenkn.,,Asteraceae
HESU3,HESUP2,Heterotheca subaxillaris (Lam.) Britton & Rusby var. psammophila (Wagenkn.) Gandhi,,Asteraceae
HETER8,,Heterotheca Cass.,false goldenaster,Asteraceae
HETU,,Helianthus tuberosus L.,Jerusalem artichoke,Asteraceae
HETU,HETO4,Helianthus tomentosus Michx.,,Asteraceae
HETU,HETUS2,Helianthus tuberosus L. var. subcanescens A. Gray,,Asteraceae
HIAU,,Hieracium aurantiacum L.,orange hawkweed,Asteraceae
HICA10,,Hieracium caespitosum Dumort.,meadow hawkweed,Asteraceae
HICA10,HIPR,Hieracium pratense Tausch,,Asteraceae
HIERA,,Hieracium L.,hawkweed,Asteraceae
HIFL2,,Hieracium ×flagellare Willd. (pro sp.) [caespitosum × pilosella],hawkweed,Asteraceae
HIFL3,,Hieracium ×floribundum Wimm. & Grab. (pro sp.) [caespitosum × lactucella],hawkweed,Asteraceae
HIFL3,HIAU2,Hieracium auricula L. p.p.,,Asteraceae
HIFL3,HIDO,Hieracium ×dorei Lepage,,Asteraceae
HIFLF,,Hieracium ×flagellare Willd. var. flagellare,hawkweed,Asteraceae
HIFU2,,Hieracium ×fuscatrum Naegeli & Peter (pro sp.) [aurantiacum × caespitosum],hawkweed,Asteraceae
HIGR3,,Hieracium gronovii L.,queendevil,Asteraceae
HIGR3,HIGRF,Hieracium gronovii L. var. foliosum Michx.,,Asteraceae
HIKA2,,Hieracium kalmii L.,Kalm's hawkweed,Asteraceae
HIKAF,,Hieracium kalmii L. var. fasciculatum (Pursh) Lepage,Canadian hawkweed,Asteraceae
HIKAF,HICAF,Hieracium canadense Michx. var. fasciculatum (Pursh) Fernald,,Asteraceae
HIKAK2,,Hieracium kalmii L. var. kalmii,Kalm's hawkweed,Asteraceae
HIKAK2,HICAK,Hieracium canadense Michx. var. kalmii (L.) Scoggan,,Asteraceae
HILA8,,Hieracium lachenalii C.C. Gmel.,common hawkweed,Asteraceae
HILA8,HIAC4,Hieracium acuminatum Jord.,,Asteraceae
HILA8,HIVU,Hieracium vulgatum Fr.,,Asteraceae
HIMA10,,Hieracium marianum Willd.,Maryland hawkweed,Asteraceae
HIMA10,HIMA,"Hieracium ×marianum Willd. (pro sp.), database artifact",,Asteraceae
HIMA10,HIPE2,Hieracium pennsylvanicum Fr.,,Asteraceae
HIMU,,Hieracium murorum L.,wall hawkweed,Asteraceae
HIPA2,,Hieracium paniculatum L.,Allegheny hawkweed,Asteraceae
HIPI,,Hieracium pilosella L.,mouseear hawkweed,Asteraceae
HIPI2,,Hieracium piloselloides Vill.,tall hawkweed,Asteraceae
HIPI2,HIFL,Hieracium florentinum All.,,Asteraceae
HIPIN,,Hieracium pilosella L. var. niveum Müll. Arg.,mouseear hawkweed,Asteraceae
HIPIP,,Hieracium pilosella L. var. pilosella,mouseear hawkweed,Asteraceae
HIPR3,,Hieracium praealtum Vill. ex Gochnat,kingdevil,Asteraceae
HIPRD,,Hieracium praealtum Vill. ex Gochnat var. decipiens W.D.J. Koch,kingdevil,Asteraceae
HISA4,,Hieracium sabaudum L.,New England hawkweed,Asteraceae
HISA4,HIVA2,Hieracium vagum Jord.,,Asteraceae
HISC,,Hieracium scabrum Michx.,rough hawkweed,Asteraceae
HISCS,,Hieracium scabrum Michx. var. scabrum,rough hawkweed,Asteraceae
HIUM,,Hieracium umbellatum L.,narrowleaf hawkweed,Asteraceae
HIUM,HICO4,Hieracium columbianum Rydb.,,Asteraceae
HIUM,HISC8,Hieracium scabriusculum Schwein.,,Asteraceae
HIUM,HISCC,Hieracium scabriusculum Schwein. var. columbianum (Rydb.) Lepage,,Asteraceae
HIUM,HISCP,Hieracium scabriusculum Schwein. var. perhirsutum Lepage,,Asteraceae
HIUM,HISCS3,Hieracium scabriusculum Schwein. var. saximontanum Lepage,,Asteraceae
HIUM,HISCS4,Hieracium scabriusculum Schwein. var. scabrum (Schwein.) Lepage,,Asteraceae
HIVE,,Hieracium venosum L.,rattlesnakeweed,Asteraceae
HIVE,HIVEN,Hieracium venosum L. var. nudicaule (Michx.) Farw.,,Asteraceae
HYPOC,,Hypochaeris L.,cat's ear,Asteraceae
HYPOC,HYPOC4,"Hypochoeris L., orth. var.",,Asteraceae
HYRA3,,Hypochaeris radicata L.,hairy cat's ear,Asteraceae
INHE,,Inula helenium L.,elecampane inula,Asteraceae
INULA,,Inula L.,yellowhead,Asteraceae
IOLI2,,Ionactis linariifolius (L.) Greene,flaxleaf whitetop aster,Asteraceae
IOLI2,ASLI2,Aster linariifolius L.,,Asteraceae
IOLI2,ASLIV,Aster linariifolius L. var. victorinii Fernald,,Asteraceae
IONAC,,Ionactis Greene,aster,Asteraceae
IVA,,Iva L.,marsh elder,Asteraceae
IVFR,,Iva frutescens L.,Jesuit's bark,Asteraceae
IVFRO2,,Iva frutescens L. ssp. oraria (Bartlett) R.C. Jacks.,Jesuit's bark,Asteraceae
IVFRO2,IVFRO,Iva frutescens L. var. oraria (Bartlett) Fernald & Grisc.,,Asteraceae
KRBI,,Krigia biflora (Walter) S.F. Blake,twoflower dwarfdandelion,Asteraceae
KRBIB,,Krigia biflora (Walter) S.F. Blake var. biflora,twoflower dwarfdandelion,Asteraceae
KRBIB,CYVI13,"Cynthia virginica (L.) D. Don, non Hyoseris virginica L.",,Asteraceae
KRBIB,HYBI5,Hyoseris biflora Walter,,Asteraceae
KRBIB,KRAM,Krigia amplexicaulis (Michx.) Nutt.,,Asteraceae
KRBIB,KRBIG,Krigia biflora (Walter) S.F. Blake ssp. glandulifera (Fernald) Iltis,,Asteraceae
KRIGI,,Krigia Schreb.,dwarfdandelion,Asteraceae
KRVI,,Krigia virginica (L.) Willd.,Virginia dwarfdandelion,Asteraceae
KRVI,HYVI5,Hyoseris virginica L.,,Asteraceae
LABI,,Lactuca biennis (Moench) Fernald,tall blue lettuce,Asteraceae
LABI,LASP4,Lactuca spicata auct. non (Lam.) Hitchc.,,Asteraceae
LABI,LASPI,Lactuca spicata (Lam.) Hitchc. var. integrifolia (Torr. & A. Gray) Britton,,Asteraceae
LABI,MUSP2,Mulgedium spicatum auct. non (Lam.) Small,,Asteraceae
LABI,MUSPI,Mulgedium spicatum (Lam.) Small var. integrifolium (Torr. & A. Gray) Small,,Asteraceae
LACA,,Lactuca canadensis L.,Canada lettuce,Asteraceae
LACA,LACAI,Lactuca canadensis L. var. integrifolia (Bigelow) Torr. & A. Gray,,Asteraceae
LACA,LACAL,Lactuca canadensis L. var. latifolia Kuntze,,Asteraceae
LACA,LACAL2,Lactuca canadensis L. var. longifolia (Michx.) Farw.,,Asteraceae
LACA,LACAO,Lactuca canadensis L. var. obovata Wiegand,,Asteraceae
LACA,LACAT,Lactuca canadensis L. var. typica Wiegand,,Asteraceae
LACA,LASA4,Lactuca sagittifolia Elliott,,Asteraceae
LACA,LAST8,Lactuca steelei Britton,,Asteraceae
LACO3,,Lapsana communis L.,common nipplewort,Asteraceae
LACTU,,Lactuca L.,lettuce,Asteraceae
LAHI,,Lactuca hirsuta Muhl. ex Nutt.,hairy lettuce,Asteraceae
LAHIS2,,Lactuca hirsuta Muhl. ex Nutt. var. sanguinea (Bigelow) Fernald,hairy lettuce,Asteraceae
LAPSA,,Lapsana L.,nipplewort,Asteraceae
LASA3,,Lactuca sativa L.,garden lettuce,Asteraceae
LASA3,LASCI,Lactuca scariola L. var. integrata Gren. & Godr.,,Asteraceae
LASA3,LASCI2,Lactuca scariola L. var. integrifolia (Bogenh.) G. Beck,,Asteraceae
LASE,,Lactuca serriola L.,prickly lettuce,Asteraceae
LASE,LASC6,Lactuca scariola L.,,Asteraceae
LEAU2,,Leontodon autumnalis L.,fall dandelion,Asteraceae
LEAU2,SCAU8,Scorzoneroides autumnalis (L.) Moench,,Asteraceae
LEAUA,,Leontodon autumnalis L. ssp. autumnalis,fall dandelion,Asteraceae
LEAUA,APAU2,Apargia autumnalis (L.) Hoffm.,,Asteraceae
LEAUP2,,Leontodon autumnalis L. ssp. pratensis (Link) Arcang.,fall dandelion,Asteraceae
LEAUP2,LEAUP,Leontodon autumnalis L. var. pratensis (Link) W.D.J. Koch,,Asteraceae
LEHI,,Leontodon hispidus L.,bristly hawkbit,Asteraceae
LEHID,,Leontodon hispidus L. ssp. danubialis (Jacq.) Simonkai,bristly hawkbit,Asteraceae
LEHID,LEDA4,Leontodon danubialis Jacq.,,Asteraceae
LEHID,LEHA2,Leontodon hastilis L.,,Asteraceae
LEHID,LEHAG,Leontodon hastilis L. var. glabratus W.D.J. Koch,,Asteraceae
LEHID,LEHIG,Leontodon hispidus L. var. glabratus (W.D.J. Koch) Bisch.,,Asteraceae
LEONT,,Leontodon L.,hawkbit,Asteraceae
LESE6,,Leucanthemella serotina (L.) Tzvelev,giantdaisy,Asteraceae
LESE6,CHSE16,Chrysanthemum serotinum L.,,Asteraceae
LESE6,CHUL,Chrysanthemum uliginosum Pers.,,Asteraceae
LESE6,LESE8,Leucanthemum serotinum (L.) Stankov,,Asteraceae
LESE6,TASE2,Tanacetum serotinum (L.) Sch. Bip.,,Asteraceae
LETA,,Leontodon taraxacoides (Vill.) Mérat,lesser hawkbit,Asteraceae
LETA,LESA24,Leontodon saxatilis Lam.,,Asteraceae
LETAT,,Leontodon taraxacoides (Vill.) Mérat ssp. taraxacoides,lesser hawkbit,Asteraceae
LETAT,APNU,Apargia nudicaulis (L.) Britton,,Asteraceae
LETAT,LEHI4,Leontodon hirtus auct. non L.,,Asteraceae
LETAT,LELE4,Leontodon leysseri (Wallr.) G. Beck,,Asteraceae
LETAT,LENU2,Leontodon nudicaulis (L.) Banks ex Schinz & R. Keller,,Asteraceae
LETAT,LENUT,Leontodon nudicaulis (L.) Banks ex Schinz & R. Keller ssp. taraxacoides (Vill.) Schinz & Thell.,,Asteraceae
LEUCA4,,Leucanthemum Mill.,daisy,Asteraceae
LEUCA5,,Leucanthemella Tzvelev,leucanthemella,Asteraceae
LEVU,,Leucanthemum vulgare Lam.,oxeye daisy,Asteraceae
LEVU,CHLE80,Chrysanthemum leucanthemum L.,,Asteraceae
LEVU,CHLEB,Chrysanthemum leucanthemum L. var. boecheri B. Boivin,,Asteraceae
LEVU,CHLEP,Chrysanthemum leucanthemum L. var. pinnatifidum Lecoq & Lamotte,,Asteraceae
LEVU,LELE12,"Leucanthemum leucanthemum (L.) Rydb., nom. inval.",,Asteraceae
LEVU,LEVUP,Leucanthemum vulgare Lam. var. pinnatifidum (Lecoq & Lamotte) Moldenke,,Asteraceae
LIATR,,Liatris Gaertn. ex Schreb.,blazing star,Asteraceae
LILI,,Liatris ligulistylis (A. Nelson) K. Schum.,Rocky Mountain blazing star,Asteraceae
LILI,LALI3,Lacinaria ligulistylis A. Nelson,,Asteraceae
LISC2,,Liatris scariosa (L.) Willd.,devil's bite,Asteraceae
LISCN,,Liatris scariosa (L.) Willd. var. nieuwlandii (Lunell) E.G. Voss,Nieuwland's blazing star,Asteraceae
LISCN,LASCN,Lacinaria scariosa (L.) Hill var. nieuwlandii Lunell,,Asteraceae
LISCN,LINI,Liatris ×nieuwlandii (Lunell) Gaiser,,Asteraceae
LISCN,LINON,Liatris novae-angliae (Lunell) Shinners var. nieuwlandii (Lunell) Shinners,,Asteraceae
LISCN2,,Liatris scariosa (L.) Willd. var. novae-angliae Lunell,New England blazing star,Asteraceae
LISCN2,LIBO6,Liatris borealis Nutt.,,Asteraceae
LISCN2,LINO3,Liatris novae-angliae (Lunell) Shinners,,Asteraceae
LISP,,Liatris spicata (L.) Willd.,dense blazing star,Asteraceae
LISPS,,Liatris spicata (L.) Willd. var. spicata,dense blazing star,Asteraceae
LISPS,LASP5,Lacinaria spicata (L.) Kuntze,,Asteraceae
MADI6,,Matricaria discoidea DC.,disc mayweed,Asteraceae
MADI6,ARMA17,Artemisia matricarioides auct. non Less.,,Asteraceae
MADI6,CHSU5,Chamomilla suaveolens (Pursh) Rydb.,,Asteraceae
MADI6,LESU2,Lepidanthus suaveolens (Pursh) Nutt.,,Asteraceae
MADI6,LESU3,Lepidotheca suaveolens (Pursh) Nutt.,,Asteraceae
MADI6,MAMA11,Matricaria matricarioides auct. non (Less.) Porter,,Asteraceae
MADI6,MASU9,"Matricaria suaveolens (Pursh) Buchenau, non L.",,Asteraceae
MADI6,SASU14,Santolina suaveolens Pursh,,Asteraceae
MADI6,TASU2,Tanacetum suaveolens (Pursh) Hook.,,Asteraceae
MADIA,,Madia Molina,tarweed,Asteraceae
MAGL2,,Madia glomerata Hook.,mountain tarweed,Asteraceae
MARE6,,Matricaria recutita L.,German chamomile,Asteraceae
MARE6,CHCH8,"Chamomilla chamomilla (L.) Rydb., nom. inval.",,Asteraceae
MARE6,CHRE2,Chamomilla recutita (L.) Rauschert,,Asteraceae
MARE6,MACH2,"Matricaria chamomilla L. 1755 & 1763, non 1753",,Asteraceae
MARE6,MACHC,Matricaria chamomilla L. var. coronata (J. Gay) Coss. & Germ.,,Asteraceae
MARE6,MASU8,Matricaria suaveolens L.,,Asteraceae
MASA,,Madia sativa Molina,coast tarweed,Asteraceae
MASA,MACA10,Madia capitata Nutt.,,Asteraceae
MASA,MASAC2,Madia sativa Molina ssp. capitata (Nutt.) Piper,,Asteraceae
MASA,MASAC3,Madia sativa Molina var. congesta Torr. & A. Gray,,Asteraceae
MATRI,,Matricaria L.,mayweed,Asteraceae
MIKAN,,Mikania Willd.,hempvine,Asteraceae
MISC,,Mikania scandens (L.) Willd.,climbing hempvine,Asteraceae
MISC,MIAN6,Mikania angulosa Raf.,,Asteraceae
